302091,SAO FRANCISCO SAUDE,01613433000185,SÃO FRANCISCO SISTEMAS DE SAÚDE SOCIEDADE EMPRESÁRIA LIMITADA,Ativa,624916,Operadora médico-hospitalar,Medicina de Grupo,"0,7784",622909,2007,17/12/1998,912884118,635558634,"10,4","12,6",52,"328102176,42","191444536,84","519546713,26","228860055,66","43634755,70","247051901,90","519546713,26","145019872,90","115440574,14"
335690,UNIMED CAMPINAS,46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,Ativa,564785,Operadora médico-hospitalar,Cooperativa Médica,"0,8896",564785,0,21/12/1998,1592371003,1391000230,"13,9","0,0",27,"482486096,48","695352723,49","1177838819,97","332927380,49","496101067,83","348810371,65","1177838819,97","204907230,30","207034524,30"
319996,FEDERAÇÃO DAS UNIMEDS DO ESTADO DE SÃO PAULO,43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,Ativa,515236,Operadora médico-hospitalar,Cooperativa Médica,"0,7421",515236,0,18/12/1998,1715801186,1532135163,"11,7","0,0",81,"650746422,07","89479874,82","740226296,89","417181097,66","67782802,38","255262396,85","740226296,89","346594581,44","302217435,64"
304701,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,75055772000120,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,Ativa,508636,Operadora médico-hospitalar,Cooperativa Médica,"0,8479",508636,0,21/12/1998,1532377830,1308237244,"13,2","0,0",40,"1000562294,03","252229276,15","1252791570,18","538695514,59","222858053,74","491238001,85","1252791570,18","391452276,01","326025969,51"
000701,SEGUROS UNIMED,04487255000181,UNIMED SEGUROS SAÚDE S/A,Ativa,489309,Operadora médico-hospitalar,Seguradora Especializada em Saúde,"0,8509",489309,0,30/07/2001,1789414952,1451271680,"5,4","0,0",53,"911406441,69","402195897,63","1313602339,32","474562749,52","124158806,29","714880783,51","1313602339,32","444820575,89","499633378,61"
325074,GREEN LINE SISTEMA DE SAÚDE LTDA.,61849980000196,GREEN LINE SISTEMA DE SAÚDE S.A,Ativa,483927,Operadora médico-hospitalar,Medicina de Grupo,"0,7768",475149,8778,30/12/1998,799033987,664546410,"21,6","27,0",69,"175783727,39","425172692,13","600956419,52","172116936,29","107661939,54","321177543,69","600956419,52","141151121,30","67382990,05"
309222,ASSIM SAÚDE,31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,Ativa,497860,Operadora médico-hospitalar,Medicina de Grupo,"0,7924",431123,66737,18/12/1998,1070593943,825321620,"18,4","8,9",59,"497517008,25","58532551,51","556049559,76","305436495,43","50250281,58","200362782,75","556049559,76","276041025,06","214357537,53"
323080,GEAP,03658432000182,GEAP AUTOGESTÃO EM SAÚDE,Ativa,441448,Operadora médico-hospitalar,Autogestão,,441448,0,22/12/1998,3046398236,2438695258,"49,3","0,0",81,"1497010230,04","373758071,22","1870768301,26","1163304180,35","173456597,86","534007523,05","1870768301,26","1114738395,70","917889323,50"
302147,PREVENT SENIOR,00461479000163,PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA,Ativa,420233,Operadora médico-hospitalar,Medicina de Grupo,"0,7856",420233,0,22/12/1998,2090511012,1513175371,"80,5","0,0",58,"671983170,29","445152862,04","1117136032,33","511046085,80","81187433,09","524902513,44","1117136032,33","272168879,36","103701734,66"
419133,POSTAL SAÚDE,18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,Ativa,358764,Operadora médico-hospitalar,Autogestão,"0,653",358764,0,25/09/2013,1388162191,1268251541,"24,9","0,0",90,"647377458,02","23891747,72","671269205,74","523530377,04","32466429,59","115272399,11","671269205,74","496059313,76","498709723,96"
416428,SUL AMÉRICA SERVIÇOS DE SAÚDE S.A.,02866602000151,SUL AMÉRICA SERVIÇOS DE SAÚDE S.A.,Ativa,407017,Operadora médico-hospitalar,Medicina de Grupo,"0,7577",380969,26048,31/10/2007,1388555255,1344116886,"4,9","2,6",44,"577312949,70","56967764,60","634280714,30","276948983,58","7173112,99","350158617,73","634280714,30","230992471,85","253492029,27"
348520,VITALLIS,62550256000120,MEDISANITAS BRASIL ASSISTÊNCIA INTEGRAL À SAÚDE S/A.,Ativa,346827,Operadora médico-hospitalar,Medicina de Grupo,"0,7507",345980,847,06/01/1999,391639054,326171048,"7,8","26,3",38,"152752923,53","98487087,58","251240011,11","129903463,28","33929541,63","87407006,20","251240011,11","129779366,93","82637747,39"
317144,UNIMED DE FORTALEZA,05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,Ativa,331836,Operadora médico-hospitalar,Cooperativa Médica,"0,8567",331836,0,21/12/1998,1233003203,1075429829,"17,5","0,0",62,"559028000,70","417477952,90","976505953,60","440644954,83","225036743,00","310824255,77","976505953,60","272996310,67","173788325,79"
339601,AGEMED,02933220000101,AGEMED SAÚDE S.A.,Ativa,339238,Operadora médico-hospitalar,Medicina de Grupo,"0,5776",320198,19040,19/01/1999,559537623,475383127,"6,3","3,2",96,"133361984,58","86623030,89","219985015,47","129571138,04","44513815,04","45900062,39","219985015,47","82498881,09","44010319,01"
357391,UNIMED VITORIA,27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,Ativa,335093,Operadora médico-hospitalar,Cooperativa Médica,"0,8694",335093,0,16/12/1998,960350508,813296564,"13,5","0,0",48,"370189658,20","259546790,76","629736448,96","280769634,31","88510529,12","260456285,53","629736448,96","181257789,42","180323730,15"
382876,UNIMED GOIANIA,02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO,Ativa,318565,Operadora médico-hospitalar,Cooperativa Médica,"0,8725",318565,0,28/12/1998,967712905,865630680,"11,7","0,0",13,"383961821,41","390555128,92","774516950,33","384077362,43","127135310,57","263304277,33","774516950,33","256129310,90","220259478,39"
355097,SANTA HELENA SAÚDE,43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,Ativa,316782,Operadora médico-hospitalar,Medicina de Grupo,"0,8808",316481,301,18/12/1998,556911613,361003978,"17,0","2,7",35,"176309091,59","239941399,76","416250491,35","144245762,96","110250981,50","161753746,89","416250491,35","93847612,97","57024140,33"
340782,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MÉDICA LTDA.,76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,Ativa,303964,Operadora médico-hospitalar,Medicina de Grupo,"0,7418",303800,164,22/12/1998,408462152,307353761,"7,9","8,5",16,"215160804,03","118675319,52","333836123,55","86523601,37","30851022,31","216461499,87","333836123,55","83623606,13","56300509,54"
312924,CAIXA,00360305000104,CAIXA ECONÔMICA FEDERAL,Ativa,286315,Operadora médico-hospitalar,Autogestão,"0,8104",286315,0,21/12/1998,,,"16,1","0,0",36,,,,,,,,,
303976,UNIMED DE BELÉM,04201372000137,UNIMED DE BELÉM COOPERATIVA DE TRABALHO MÉDICO,Ativa,268572,Operadora médico-hospitalar,Cooperativa Médica,"0,7695",268572,0,18/12/1998,826159753,702364429,"13,0","0,0",24,"357798326,80","161933317,92","519731644,72","222432756,43","91074102,18","206224786,11","519731644,72","161156300,12","126521806,76"
366871,PETROBRAS,33000167000101,PETRÓLEO BRASILEIRO S.A.-PETROBRAS,Ativa,259235,Operadora médico-hospitalar,Autogestão,"0,7536",259235,0,31/12/1998,,,"31,6","0,0",40,,,,,,,,,
345695,VALE,33592510000154,VALE S/A,Ativa,260147,Operadora médico-hospitalar,Autogestão,"0,7975",260147,0,24/12/1998,,,"3,1","0,0",1,,,,,,,,,
000582,PORTO SEGURO SAÚDE,04540010000170,PORTO SEGURO - SEGURO SAÚDE S/A,Ativa,763073,Operadora médico-hospitalar,Seguradora Especializada em Saúde,"0,8665",243168,519905,31/07/2001,1052530143,823318457,"4,1","3,5",30,"393057951,17","505749322,08","898807273,25","290117793,38","208172965,64","400516514,23","898807273,25","244984463,83","252594123,55"
382540,APPAI,31240963000196,ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI,Ativa,246673,Operadora médico-hospitalar,Medicina de Grupo,"0,6772",246673,0,19/01/1999,114951724,51827761,"39,1","0,0",2,"266461678,87","43778929,98","310240608,85","22963367,36","31872312,05","255404929,44","310240608,85","16408300,08","15531266,80"
342033,SAMP,02403281000159,SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA LTDA.,Ativa,246825,Operadora médico-hospitalar,Medicina de Grupo,"0,8245",246820,5,22/12/1998,300586749,235036122,"2,8","0,0",10,"117958652,66","12424929,24","130383581,90","68681564,71","1067492,00","60634525,19","130383581,90","62779353,65","54266707,28"
333689,MEDISERVICE,57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,Ativa,225236,Operadora médico-hospitalar,Medicina de Grupo,"0,8196",215437,9799,22/12/1998,1135222809,1084436622,"6,0","3,8",18,"603236719,20","38289029,05","641525748,25","335778259,16","16685396,52","289062092,57","641525748,25","198627528,81","317126786,69"
344885,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,Ativa,209832,Operadora médico-hospitalar,Cooperativa Médica,"0,8126",209832,0,21/12/1998,722902106,599650747,"12,6","0,0",25,"370082104,30","280255450,06","650337554,36","281021045,30","210646797,09","158669711,97","650337554,36","152842694,85","125498406,24"
413534,CASSEMS,04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,Ativa,212398,Operadora médico-hospitalar,Autogestão,"0,783",212398,0,16/04/2001,447696558,331355832,"15,7","0,0",4,"168541227,74","227122780,14","395664007,88","134843026,11","82631298,24","178189683,53","395664007,88","77998052,16","66253046,74"
342084,UNIMED CUIABÁ,03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,Ativa,218370,Operadora médico-hospitalar,Cooperativa Médica,"0,882",218370,0,24/12/1998,708909677,549664691,"12,2","0,0",14,"343803716,03","136459517,93","480263233,96","204004851,48","44208499,90","232049882,58","480263233,96","108198084,77","85799679,39"
325571,UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTD,87827689000100,UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA.,Ativa,198923,Operadora médico-hospitalar,Cooperativa Médica,"0,8804",198923,0,22/12/1998,560229082,457211863,"17,1","0,0",6,"197780777,49","274825747,81","472606525,30","169712573,86","122692238,22","180201713,22","472606525,30","104344874,68","58634933,42"
343269,UNIMED DE LONDRINA,75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,Ativa,192394,Operadora médico-hospitalar,Cooperativa Médica,"0,8227",192394,0,17/12/1998,451318818,391408540,"18,0","0,0",3,"315490007,28","123566171,10","439056178,38","112254594,53","123582855,67","203218728,18","439056178,38","81363602,66","57607085,99"
319121,UNIMED DIVINOPOLIS,25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,Ativa,180318,Operadora médico-hospitalar,Cooperativa Médica,"0,6999",180318,0,17/12/1998,269015126,200087933,"17,6","0,0",2,"136941897,91","61088964,34","198030862,25","56753198,94","44888343,08","96389320,23","198030862,25","52939681,25","51503391,03"
392804,CENTRO CLÍNICO GAÚCHO,00773639000100,CENTRO CLÍNICO GAÚCHO LTDA,Ativa,173563,Operadora médico-hospitalar,Medicina de Grupo,"0,7075",172287,1276,29/12/1998,200506722,157378427,"13,2","8,5",6,"125415875,98","38415197,25","163831073,23","72476490,17","44423827,29","46930755,77","163831073,23","35730199,55","32764068,31"
335100,UNIMED SAO JOSÉ DO RIO PRETO,45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,Ativa,170966,Operadora médico-hospitalar,Cooperativa Médica,"0,8325",170966,0,18/12/1998,529033113,459598970,"13,2","0,0",6,"260541439,43","77881928,82","338423368,25","124009172,22","79481505,05","134932690,98","338423368,25","71287129,53","81290109,52"
403911,VISION MED ASSISTÊNCIA MÉDICA LTDA,01518211000183,VISION MED ASSISTÊNCIA MÉDICA LTDA,Ativa,296275,Operadora médico-hospitalar,Medicina de Grupo,"0,732",176024,120251,28/04/1999,824030568,699042259,"8,2","9,7",35,"166238126,00","665057157,60","831295283,60","352842083,85","279989732,77","198463466,98","831295283,60","333120364,56","124630680,71"
360449,UNIMED GRANDE FLORIANÓPOLIS,77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,Ativa,162892,Operadora médico-hospitalar,Cooperativa Médica,"0,7178",162892,0,16/12/1998,540322023,481873243,"18,3","0,0",29,"260812914,08","233669324,73","494482238,81","179821045,04","143217725,32","171443468,45","494482238,81","121417865,20","108436142,08"
312126,FUNDAÇÃO SAÚDE ITAÚ,73809352000166,FUNDAÇÃO SAÚDE ITAÚ,Ativa,160926,Operadora médico-hospitalar,Autogestão,"0,7415",160926,0,17/12/1998,932393137,828187757,"12,6","0,0",25,"548707596,37","30913827,40","579621423,77","362729497,62","38857521,23","178034404,92","579621423,77","249722826,31","181044709,62"
343731,UNIMED LESTE FLUMINENSE,28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,Ativa,160643,Operadora médico-hospitalar,Cooperativa Médica,"0,6853",160643,0,28/12/1998,627668207,563965629,"23,1","0,0",21,"195630084,20","193575788,25","389205872,45","241053449,05","62656357,76","85496065,64","389205872,45","146843493,50","56506836,98"
355721,UNIMED DE SANTOS COOP DE TRAB MEDICO,58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,Ativa,159943,Operadora médico-hospitalar,Cooperativa Médica,"0,7298",159943,0,24/12/1998,454092809,372742772,"11,6","0,0",18,"169411502,47","84377747,45","253789249,92","107146153,68","11791813,89","134851282,35","253789249,92","65160618,00","83956687,27"
355691,UNIMED SANTA CATARINA,76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,Ativa,156175,Operadora médico-hospitalar,Cooperativa Médica,"0,8689",156175,0,16/12/1998,332175656,275374952,"7,0","0,0",3,"175897062,41","60391750,18","236288812,59","81577230,56","55557517,48","99154064,55","236288812,59","66033131,09","58797461,44"
335592,UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,Ativa,155270,Operadora médico-hospitalar,Cooperativa Médica,"0,8122",155270,0,28/12/1998,488140599,371829419,"16,6","0,0",13,"311810747,40","117296612,25","429107359,65","153500214,57","89408020,83","186199124,25","429107359,65","80903384,67","47778698,32"
306398,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,Ativa,156835,Operadora médico-hospitalar,Cooperativa Médica,"0,8707",156835,0,21/12/1998,305320770,244146985,"11,4","0,0",2,"120443245,78","111596906,41","232040152,19","85331765,50","40403137,84","106305248,85","232040152,19","61940917,44","49648244,86"
312720,UNIMED PARANÁ,78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,Ativa,154088,Operadora médico-hospitalar,Cooperativa Médica,"0,9115",154088,0,17/12/1998,384801090,335653557,"14,9","0,0",11,"163449518,16","64928596,27","228378114,43","88418547,77","8152832,29","131806734,37","228378114,43","56003714,81","58755607,33"
339954,HOSPITAL MÁRCIO CUNHA,19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,Ativa,211456,Operadora médico-hospitalar,Filantropia,"0,8502",151093,60363,16/12/1998,334319281,283541580,"17,7","6,5",6,"395688274,46","250697217,25","646385491,71","119514323,42","24011905,72","502859262,57","646385491,71","45658856,74","52723379,95"
348805,PROMED,00558356000145,PROMED ASSISTENCIA MEDICA LTDA,Ativa,151892,Operadora médico-hospitalar,Medicina de Grupo,,151892,0,24/12/1998,217243800,168459574,"3,3","0,0",24,"88485346,19","48353554,80","136838900,99","48579242,12","38801437,90","49458220,97","136838900,99","52066295,45","32568348,40"
321044,UNIMED JOAO PESSOA,08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,Ativa,149674,Operadora médico-hospitalar,Cooperativa Médica,"0,7888",149674,0,21/12/1998,528448941,430820087,"17,2","0,0",7,"201553051,21","82319383,26","283872434,47","159236389,11","19824656,02","104811389,34","283872434,47","95905994,94","94401254,20"
315729,UNIMED DE PIRACICABA,44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,Ativa,143561,Operadora médico-hospitalar,Cooperativa Médica,"0,7836",143561,0,17/12/1998,288508858,241879537,"16,0","0,0",4,"151246711,48","105583229,12","256829940,60","81835696,63","33210446,64","141783797,33","256829940,60","32099184,36","28034455,19"
371254,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,76767219000182,UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO,Ativa,139833,Operadora médico-hospitalar,Cooperativa Médica,"0,8396",139833,0,17/12/1998,396004471,342412749,"17,8","0,0",15,"296608879,91","78694801,26","375303681,17","105229656,67","67061609,05","203012415,45","375303681,17","66196728,97","65377156,32"
351202,UNIMED DE RIBEIRAO PRETO,45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,Ativa,139808,Operadora médico-hospitalar,Cooperativa Médica,"0,8436",139808,0,29/12/1998,359863439,246226631,"13,9","0,0",8,"148266183,32","298683442,96","446949626,28","107404164,74","219855801,80","119689659,74","446949626,28","60078048,04","38493091,67"
415111,BIOVIDA SAÚDE,04299138000194,BIOVIDA SAÚDE LTDA.,Ativa,126721,Operadora médico-hospitalar,Medicina de Grupo,"0,7173",126721,0,16/02/2005,220664866,175783689,"27,3","0,0",26,"48866476,67","28684074,04","77550550,71","38662941,75","4355073,97","34532534,99","77550550,71","36300057,26","23737316,68"
394734,AMEPLAN ASSITENCIA MÉDICA PLANEJADA LTDA.,67839969000121,AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,Ativa,132673,Operadora médico-hospitalar,Medicina de Grupo,"0,567",132673,0,24/12/1998,153922115,108089358,"9,0","0,0",39,"125218636,20","32218672,67","157437308,87","129165138,47","17568963,52","10703206,88","157437308,87","58150142,50","20288058,98"
327689,UNIMED MACEIÓ COOPERATIVA DE TRABALHO MEDICO,12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,Ativa,124995,Operadora médico-hospitalar,Cooperativa Médica,"0,7268",124995,0,23/12/1998,432250774,352699826,"17,6","0,0",8,"243756443,65","71687203,04","315443646,69","153905673,10","61648777,35","99889196,24","315443646,69","117571465,64","84417599,12"
314218,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,Ativa,119023,Operadora médico-hospitalar,Filantropia,"0,8098",117743,1280,21/12/1998,355247380,259288321,"16,1","8,4",20,"129694781,76","125377087,96","255071869,72","100203530,30","11305649,76","143562689,66","255071869,72","67018687,22","44643401,03"
306886,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MEDICO LTDA,17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,Ativa,123835,Operadora médico-hospitalar,Cooperativa Médica,"0,8729",118810,5025,16/12/1998,270824768,217987735,"14,1","13,2",4,"150858257,04","158891920,48","309750177,52","115247022,62","77676562,69","116826592,21","309750177,52","66092798,40","49176858,42"
373010,MEMORIAL SAUDE LTDA,02902680000164,MEMORIAL SAUDE LTDA,Ativa,121162,Operadora médico-hospitalar,Medicina de Grupo,"0,7759",121162,0,28/12/1998,153534549,110181875,"19,3","0,0",8,"77330041,71","7442312,93","84772354,64","46784274,69","5431564,49","32556515,46","84772354,64","43661144,24","16946401,86"
350249,HB SAÚDE,02668512000156,H.B. SAÚDE S/A.,Ativa,126493,Operadora médico-hospitalar,Medicina de Grupo,"0,6902",103507,22986,16/12/1998,178148658,134543557,"9,9","4,6",3,"71543227,43","24791830,14","96335057,57","47971038,95","6724630,60","41639388,02","96335057,57","39175861,19","37906759,44"
326500,SOBAM CENTRO MÉDICO HOSPITALAR S.A.,50739135000141,SOBAM CENTRO MÉDICO HOSPITALAR S.A.,Ativa,107444,Operadora médico-hospitalar,Medicina de Grupo,"0,8848",107375,69,21/12/1998,211237171,166781197,"16,9","37,7",5,"45020075,57","40907237,12","85927312,69","39571753,44","6371981,66","39983577,59","85927312,69","18045915,54","15303376,23"
414450,AMÉRICA PLANOS DE SAÚDE,04800040000179,JARDIM AMÉRICA SAÚDE LTDA.,Ativa,108363,Operadora médico-hospitalar,Medicina de Grupo,"0,7075",108363,0,13/01/2003,128872769,103271724,"4,5","0,0",29,"19871836,77","42745821,56","62617658,33","14261043,48","7601643,49","40754971,36","62617658,33","12269276,77","14608650,52"
384577,UNIMED UBERLÂNDIA,17790718000121,UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA,Ativa,102549,Operadora médico-hospitalar,Cooperativa Médica,"0,7164",102549,0,16/12/1998,278181906,238490871,"14,1","0,0",10,"95857282,52","61769515,91","157626798,43","77277067,81","20123013,73","60226716,89","157626798,43","48177478,32","42084983,00"
312851,UNIMED CAMPO GRANDE,03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,Ativa,102330,Operadora médico-hospitalar,Cooperativa Médica,"0,8279",102330,0,23/12/1998,404194327,346547616,"18,2","0,0",3,"244359324,43","181421689,78","425781014,21","107314966,71","154090085,99","164375961,51","425781014,21","65918467,92","60802138,38"
331872,UNIMED SJC,60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,Ativa,104297,Operadora médico-hospitalar,Cooperativa Médica,"0,6404",104297,0,16/12/1998,278251151,230674483,"21,2","0,0",14,"150766907,14","50339825,59","201106732,73","103828539,72","19055173,50","78223019,51","201106732,73","53195581,13","40599179,96"
334561,UNIMED BLUMENAU,82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,Ativa,101777,Operadora médico-hospitalar,Cooperativa Médica,"0,8553",101777,0,16/12/1998,273244796,236726788,"14,8","0,0",4,"113576726,34","76825120,11","190401846,45","70678740,27","39107445,18","80615661,00","190401846,45","35635015,84","35837219,97"
303267,UNIMED JUNDIAÍ,56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,Ativa,97710,Operadora médico-hospitalar,Cooperativa Médica,"0,78",97710,0,18/12/1998,215290028,184334617,"13,1","0,0",3,"90065310,25","59191998,87","149257309,12","60545426,74","18340150,99","70371731,39","149257309,12","37388279,48","54113369,69"
369659,UNIMED BAURU,44456036000150,UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO,Ativa,96740,Operadora médico-hospitalar,Cooperativa Médica,"0,7692",96740,0,18/12/1998,242908993,209603509,"16,0","0,0",4,"226103539,26","196614987,35","422718526,61","92525257,47","86116900,07","244076369,07","422718526,61","36181495,54","31278506,69"
